,color,weight,movability,material,shape,size,name,picking,powering,disassembly
48809,3,1,1,4,3,2,8,1,1,1
48810,8,2,1,1,3,2,11,2,1,1
48811,2,1,1,2,6,1,17,1,1,1
48812,10,1,1,4,3,1,6,1,1,1
48813,5,1,1,3,3,2,8,1,1,1
48814,6,3,2,4,3,3,2,3,2,3
48815,2,1,1,2,6,1,7,1,1,1
48816,5,1,1,3,3,2,8,1,1,1
48817,2,1,1,2,6,1,7,1,1,1
48818,5,1,1,3,3,2,8,1,1,1
48819,8,3,2,2,5,3,19,3,2,2
48820,5,1,1,3,3,2,8,1,1,1
48821,8,1,1,4,3,2,6,1,1,1
48822,2,1,1,2,6,1,7,1,1,1
48823,10,1,1,4,3,2,18,1,1,3
48824,9,2,1,1,1,2,13,1,1,1
48825,2,1,1,2,6,1,10,1,1,1
48826,11,1,1,2,1,3,1,1,1,1
48827,4,3,2,4,3,3,2,3,2,3
48828,5,1,1,3,3,2,8,1,1,1
48829,9,2,1,1,4,2,3,1,1,1
48830,2,1,1,2,6,1,7,1,1,1
48831,5,1,1,3,2,2,20,1,1,1
48832,7,1,1,2,2,1,15,2,1,1
48833,5,1,1,3,3,2,8,1,1,1
48834,5,1,1,3,5,2,8,1,1,1
48835,7,3,1,2,2,3,14,2,1,3
48836,2,3,2,2,5,3,19,3,2,2
48837,5,2,1,3,4,2,3,1,1,1
48838,11,1,1,2,1,3,1,1,1,1
48839,8,2,1,1,3,2,11,2,1,1
48840,12,1,1,4,3,2,18,1,1,3
48841,5,1,1,3,3,2,8,1,1,1
48842,1,1,1,4,3,2,8,1,1,1
48843,5,1,1,3,3,2,8,1,1,1
48844,7,3,1,2,2,3,14,2,1,3
48845,9,2,1,1,4,1,3,1,1,1
48846,12,2,1,1,1,2,13,1,1,1
48847,5,1,1,3,5,2,8,1,1,1
48848,2,1,1,2,2,1,15,2,1,1
48849,5,1,1,3,2,2,20,1,1,1
48850,2,1,1,2,6,1,17,1,1,1
48851,4,3,2,2,2,3,9,2,1,2
48852,5,1,1,3,2,2,20,1,1,1
48853,5,2,1,3,4,2,3,1,1,1
48854,10,2,1,2,2,3,12,2,1,2
48855,5,1,1,3,3,2,8,1,1,1
48856,2,1,1,2,6,1,10,1,1,1
48857,5,1,1,3,2,2,20,1,1,1
48858,9,2,1,1,1,2,13,1,1,1
48859,1,1,1,2,3,2,16,1,1,1
48860,9,2,1,1,1,2,13,1,1,1
48861,4,1,1,2,3,2,16,1,1,1
48862,5,1,1,3,5,2,8,1,1,1
48863,5,1,1,3,2,2,20,1,1,1
48864,7,1,1,2,2,1,15,2,1,1
48865,10,2,1,4,4,2,3,1,1,1
48866,8,3,2,2,5,3,19,3,2,2
48867,9,3,2,4,2,3,5,3,2,3
48868,7,2,1,1,3,2,11,2,1,1
48869,2,1,1,2,2,1,15,2,1,1
48870,5,1,1,3,3,2,8,1,1,1
48871,5,2,1,3,4,2,3,1,1,1
48872,2,1,1,2,6,1,7,1,1,1
48873,5,1,1,3,3,2,8,1,1,1
48874,10,2,1,5,5,2,4,1,1,1
48875,4,1,1,4,3,1,8,1,1,1
48876,2,1,1,2,6,1,17,1,1,1
48877,12,1,1,4,3,2,18,1,1,3
48878,9,1,1,4,6,1,10,1,1,1
48879,5,1,1,3,2,2,20,1,1,1
48880,9,2,1,1,4,1,3,1,1,1
48881,10,2,1,2,3,2,18,1,1,3
48882,7,3,1,2,2,3,12,2,1,2
48883,10,2,1,2,2,3,12,2,1,2
48884,2,1,1,2,6,1,7,1,1,1
48885,9,1,1,4,2,2,6,1,1,1
48886,2,1,1,2,6,1,17,1,1,1
48887,1,2,1,2,3,2,18,1,1,3
48888,5,2,1,3,4,2,3,1,1,1
48889,5,1,1,3,3,2,8,1,1,1
48890,9,1,1,4,2,2,6,1,1,1
48891,5,1,1,3,5,2,8,1,1,1
48892,5,2,1,3,4,2,3,1,1,1
48893,5,1,1,3,3,2,8,1,1,1
48894,5,1,1,3,2,2,20,1,1,1
48895,10,2,1,1,3,1,11,2,1,1
48896,5,1,1,3,2,2,20,1,1,1
48897,5,1,1,3,3,2,8,1,1,1
48898,1,1,1,4,3,2,18,1,1,3
48899,4,2,1,1,1,1,13,1,1,1
48900,9,1,1,4,6,1,10,1,1,1
48901,2,1,1,2,6,1,10,1,1,1
48902,7,3,2,4,3,3,5,3,2,3
48903,10,2,1,2,3,2,18,1,1,3
48904,8,1,1,4,2,2,20,1,1,1
48905,5,1,1,3,3,2,8,1,1,1
48906,8,3,2,2,5,3,19,3,2,2
48907,5,1,1,3,2,2,20,1,1,1
48908,2,1,1,2,6,1,17,1,1,1
48909,5,1,1,3,3,2,8,1,1,1
48910,5,1,1,3,3,2,8,1,1,1
48911,1,3,2,2,2,3,9,2,1,2
48912,10,1,1,4,3,2,6,1,1,1
48913,5,2,1,3,4,2,3,1,1,1
48914,5,1,1,3,2,2,20,1,1,1
48915,5,1,1,3,3,1,8,1,1,1
48916,11,1,1,2,1,3,1,1,1,1
48917,11,1,1,2,1,3,1,1,1,1
48918,5,1,1,3,2,2,20,1,1,1
48919,8,2,1,1,3,2,11,2,1,1
48920,9,1,1,4,6,1,7,1,1,1
48921,5,1,1,3,3,2,8,1,1,1
48922,4,2,1,1,3,2,11,2,1,1
48923,5,1,1,3,2,2,20,1,1,1
48924,2,1,1,2,6,1,7,1,1,1
48925,5,1,1,3,3,2,8,1,1,1
48926,3,2,1,1,3,1,11,2,1,1
48927,2,1,1,2,6,1,10,1,1,1
48928,2,1,1,2,6,1,17,1,1,1
48929,9,1,1,4,6,1,17,1,1,1
48930,7,1,1,2,2,1,15,2,1,1
48931,11,1,1,2,1,3,1,1,1,1
48932,9,2,1,1,4,2,3,1,1,1
48933,5,1,1,3,3,2,8,1,1,1
48934,5,1,1,3,2,2,20,1,1,1
48935,8,3,2,2,5,3,19,3,2,2
48936,2,3,2,2,5,3,19,3,2,2
48937,9,2,1,1,4,1,3,1,1,1
48938,9,1,1,4,6,1,10,1,1,1
48939,10,3,2,4,2,3,2,3,2,3
48940,10,2,1,2,2,3,12,2,1,2
48941,5,1,1,3,3,1,8,1,1,1
48942,5,1,1,3,3,2,8,1,1,1
48943,8,1,1,4,3,1,8,1,1,1
48944,8,1,1,4,3,2,8,1,1,1
48945,11,1,1,2,1,3,1,1,1,1
48946,5,1,1,3,3,2,8,1,1,1
48947,11,1,1,2,1,3,1,1,1,1
48948,5,1,1,3,3,2,8,1,1,1
48949,5,1,1,3,2,2,20,1,1,1
48950,7,1,1,2,2,1,15,2,1,1
48951,8,2,1,1,3,2,11,2,1,1
48952,1,1,1,4,3,2,8,1,1,1
48953,5,1,1,3,2,2,20,1,1,1
48954,4,2,1,2,3,2,18,1,1,3
48955,10,2,1,5,5,2,4,1,1,1
48956,8,1,1,4,5,3,4,1,1,1
48957,2,1,1,2,2,1,15,2,1,1
48958,2,1,1,2,6,1,7,1,1,1
48959,8,3,2,2,2,3,9,2,1,2
48960,8,2,1,2,3,2,18,1,1,3
48961,10,2,1,1,3,1,11,2,1,1
48962,5,1,1,3,2,2,20,1,1,1
48963,2,1,1,2,2,1,15,2,1,1
48964,2,1,1,2,6,1,17,1,1,1
48965,2,1,1,2,6,1,10,1,1,1
48966,9,2,1,1,4,2,3,1,1,1
48967,2,1,1,2,6,1,17,1,1,1
48968,5,1,1,3,5,2,8,1,1,1
48969,5,1,1,3,5,2,8,1,1,1
48970,10,2,1,1,3,2,11,2,1,1
48971,2,1,1,2,6,1,7,1,1,1
48972,12,3,2,4,3,3,2,3,2,3
48973,4,2,1,1,3,1,11,2,1,1
48974,9,1,1,4,2,2,6,1,1,1
48975,5,1,1,3,3,2,8,1,1,1
48976,7,2,1,1,3,2,11,2,1,1
48977,8,2,1,1,3,2,11,2,1,1
48978,12,2,1,2,3,2,18,1,1,3
48979,5,1,1,3,2,2,20,1,1,1
48980,12,1,1,4,3,1,8,1,1,1
48981,2,3,2,2,2,3,9,2,2,2
48982,7,2,1,1,3,2,11,2,1,1
48983,1,1,1,4,3,2,8,1,1,1
48984,5,1,1,3,3,1,8,1,1,1
48985,5,1,1,3,3,2,8,1,1,1
48986,7,1,1,2,2,1,15,2,1,1
48987,2,1,1,2,6,1,17,1,1,1
48988,9,1,1,4,6,1,10,1,1,1
48989,1,1,1,4,5,3,4,1,1,1
48990,8,2,1,1,3,2,11,2,1,1
48991,8,2,1,1,3,2,11,2,1,1
48992,3,2,1,1,1,1,13,1,1,1
48993,5,1,1,3,2,2,20,1,1,1
48994,9,1,1,4,6,1,10,1,1,1
48995,5,2,1,3,4,2,3,1,1,1
48996,8,2,1,4,4,2,3,1,1,1
48997,5,1,1,3,2,2,20,1,1,1
48998,1,1,1,2,3,2,16,1,1,1
48999,2,1,1,2,3,2,18,1,1,3
49000,9,1,1,4,6,1,17,1,1,1
49001,9,1,1,4,6,1,10,1,1,1
49002,5,1,1,3,3,2,8,1,1,1
49003,8,3,2,2,5,3,19,3,2,2
49004,2,1,1,2,6,1,17,1,1,1
49005,3,1,1,4,3,1,8,1,1,1
49006,1,1,1,4,3,2,8,1,1,1
49007,4,1,1,2,3,2,16,1,1,1
49008,5,1,1,3,3,2,8,1,1,1
49009,7,2,1,1,3,2,11,2,1,1
49010,2,1,1,2,6,1,7,1,1,1
49011,7,1,1,2,2,1,15,2,1,1
49012,9,2,1,1,1,2,13,1,1,1
49013,2,1,1,2,6,1,10,1,1,1
49014,5,1,1,3,3,2,8,1,1,1
49015,2,1,1,2,6,1,17,1,1,1
49016,10,2,1,2,3,2,18,1,1,3
49017,2,1,1,2,6,1,17,1,1,1
49018,9,1,1,4,6,1,17,1,1,1
49019,2,1,1,2,6,1,17,1,1,1
49020,2,3,2,2,5,3,19,3,2,2
49021,2,1,1,2,6,1,17,1,1,1
49022,5,1,1,3,5,2,8,1,1,1
49023,2,1,1,2,6,1,7,1,1,1
49024,9,1,1,4,2,2,6,1,1,1
49025,5,1,1,3,3,2,8,1,1,1
49026,7,2,1,1,3,2,11,2,1,1
49027,4,2,1,1,3,2,11,2,1,1
49028,7,2,1,1,3,2,11,2,1,1
49029,2,1,1,2,6,1,17,1,1,1
49030,5,1,1,3,5,2,8,1,1,1
49031,5,1,1,3,3,2,8,1,1,1
49032,11,1,1,2,1,2,1,1,1,1
49033,5,1,1,3,3,2,8,1,1,1
49034,5,1,1,3,2,2,20,1,1,1
49035,5,1,1,3,5,2,8,1,1,1
49036,2,1,1,2,6,1,10,1,1,1
49037,8,2,1,1,3,2,11,2,1,1
49038,2,1,1,2,2,1,15,2,1,1
49039,7,1,1,2,2,1,15,2,1,1
49040,2,3,1,2,3,2,14,2,1,3
49041,4,2,1,1,3,1,11,2,1,1
49042,7,2,1,1,3,2,11,2,1,1
49043,7,2,1,1,3,2,11,2,1,1
49044,12,3,2,4,3,3,2,3,2,3
49045,5,1,1,3,3,2,8,1,1,1
49046,2,1,1,2,6,1,10,1,1,1
49047,8,2,1,1,3,2,11,2,1,1
49048,5,1,1,3,3,1,8,1,1,1
49049,9,1,1,4,2,2,6,1,1,1
49050,10,2,1,5,2,3,4,1,1,1
49051,12,1,1,4,3,2,18,1,1,3
49052,2,3,2,2,5,3,19,3,2,2
49053,5,1,1,3,3,1,8,1,1,1
49054,8,3,2,2,5,3,19,3,2,2
49055,7,1,1,2,2,1,15,2,1,1
49056,3,1,1,4,3,2,6,1,1,1
49057,7,1,1,2,2,1,15,2,1,1
49058,2,1,1,2,6,1,10,1,1,1
49059,5,1,1,3,3,2,8,1,1,1
49060,9,1,1,4,6,1,7,1,1,1
49061,10,1,1,4,3,2,18,1,1,3
49062,1,2,1,1,3,2,11,2,1,1
49063,5,2,1,3,4,2,3,1,1,1
49064,2,1,1,2,6,1,7,1,1,1
49065,3,1,1,4,2,2,20,1,1,1
49066,2,1,1,2,6,1,17,1,1,1
49067,2,3,2,2,5,3,19,3,2,2
49068,9,1,1,4,2,2,6,1,1,1
49069,2,1,1,2,2,1,15,2,1,1
49070,10,2,1,5,5,3,4,1,1,1
49071,2,1,1,2,2,1,15,2,1,1
49072,5,1,1,3,3,2,8,1,1,1
49073,5,1,1,3,2,2,20,1,1,1
49074,2,1,1,2,2,1,15,2,1,1
49075,1,1,1,4,3,2,18,1,1,3
49076,5,1,1,3,2,2,20,1,1,1
49077,7,1,1,2,2,1,15,2,1,1
49078,5,2,1,3,4,2,3,1,1,1
49079,2,1,1,2,2,1,15,2,1,1
49080,7,2,1,1,3,2,11,2,1,1
49081,10,3,2,2,2,3,9,2,1,2
49082,2,1,1,2,6,1,10,1,1,1
49083,2,1,1,2,3,2,18,1,1,3
49084,5,1,1,3,5,2,8,1,1,1
49085,5,1,1,3,3,2,8,1,1,1
49086,2,1,1,2,3,2,18,1,1,3
49087,8,2,1,1,3,2,11,2,1,1
49088,5,2,1,3,4,2,3,1,1,1
49089,9,1,1,4,6,1,10,1,1,1
49090,9,3,2,4,2,3,5,3,2,3
49091,11,1,1,2,1,2,1,1,1,1
49092,2,1,1,2,6,1,7,1,1,1
49093,7,2,1,1,3,2,11,2,1,1
49094,2,1,1,2,6,1,10,1,1,1
49095,4,1,1,4,3,2,8,1,1,1
49096,5,1,1,3,2,2,20,1,1,1
49097,10,2,1,1,4,2,3,1,1,1
49098,3,1,1,4,3,2,6,1,1,1
49099,5,2,1,3,4,2,3,1,1,1
49100,2,1,1,2,6,1,7,1,1,1
49101,5,1,1,3,2,2,20,1,1,1
49102,2,1,1,2,6,1,17,1,1,1
49103,5,1,1,3,2,2,20,1,1,1
49104,6,2,1,2,3,2,18,1,1,3
49105,2,1,1,2,3,2,18,1,1,3
49106,5,1,1,3,3,2,8,1,1,1
49107,7,1,1,2,2,1,15,2,1,1
49108,7,2,1,1,3,2,11,2,1,1
49109,7,3,2,4,3,3,5,3,2,3
49110,8,2,1,1,3,2,11,2,1,1
49111,2,3,2,2,5,3,19,3,2,2
49112,12,1,1,4,3,1,6,1,1,1
49113,8,1,1,4,3,1,6,1,1,1
49114,10,2,1,2,2,3,12,2,1,2
49115,2,1,1,2,6,1,17,1,1,1
49116,6,3,2,4,3,3,2,3,2,3
49117,7,1,1,2,2,1,15,2,1,1
49118,4,1,1,4,3,2,18,1,1,3
49119,11,1,1,2,1,2,1,1,1,1
49120,11,1,1,2,1,3,1,1,1,1
49121,12,3,2,2,2,3,9,2,1,2
49122,7,2,1,1,3,2,11,2,1,1
49123,5,1,1,3,3,2,8,1,1,1
49124,5,2,1,3,4,2,3,1,1,1
49125,2,1,1,2,6,1,10,1,1,1
49126,9,1,1,4,6,1,17,1,1,1
49127,7,1,1,2,2,1,15,2,1,1
49128,2,3,1,2,3,2,14,2,1,3
49129,9,1,1,4,6,1,10,1,1,1
49130,2,1,1,2,2,1,15,2,1,1
49131,11,1,1,2,1,3,1,1,1,1
49132,5,1,1,3,3,2,8,1,1,1
49133,5,1,1,3,2,2,20,1,1,1
49134,8,3,2,2,5,3,19,3,2,2
49135,9,1,1,4,6,1,17,1,1,1
49136,2,3,2,2,5,3,19,3,2,2
49137,7,1,1,2,2,1,15,2,1,1
49138,12,2,1,4,4,2,3,1,1,1
49139,4,2,1,1,1,1,13,1,1,1
49140,12,1,1,4,2,2,20,1,1,1
49141,2,1,1,2,6,1,17,1,1,1
49142,10,2,1,5,5,2,4,1,1,1
49143,6,2,1,1,3,2,11,2,1,1
49144,5,1,1,3,2,2,20,1,1,1
49145,4,2,1,4,4,2,3,1,1,1
49146,10,2,1,2,2,3,12,2,1,2
49147,11,1,1,2,1,3,1,1,1,1
49148,7,3,2,4,3,3,5,3,2,3
49149,10,2,1,5,2,3,4,1,1,1
49150,2,1,1,2,6,1,7,1,1,1
49151,10,2,1,1,4,2,3,1,1,1
49152,2,1,1,2,6,1,10,1,1,1
49153,5,1,1,3,2,2,20,1,1,1
49154,3,1,1,4,3,1,6,1,1,1
49155,5,1,1,3,3,2,8,1,1,1
49156,6,1,1,4,3,2,8,1,1,1
49157,6,1,1,4,3,1,8,1,1,1
49158,10,1,1,4,3,2,6,1,1,1
49159,2,3,2,2,5,3,19,3,2,2
49160,6,2,1,4,4,2,3,1,1,1
49161,4,2,1,2,3,2,18,1,1,3
49162,5,1,1,3,2,2,20,1,1,1
49163,5,2,1,3,4,2,3,1,1,1
49164,5,1,1,3,2,2,20,1,1,1
49165,8,2,1,4,4,2,3,1,1,1
49166,9,1,1,4,6,1,7,1,1,1
49167,5,1,1,3,3,2,8,1,1,1
49168,4,2,1,4,4,2,3,1,1,1
49169,9,2,1,1,1,2,13,1,1,1
49170,5,1,1,3,2,2,20,1,1,1
49171,9,2,1,1,4,1,3,1,1,1
49172,1,3,2,2,2,3,9,2,1,2
49173,2,3,2,2,2,3,9,2,2,2
49174,9,1,1,4,6,1,7,1,1,1
49175,6,1,1,4,3,2,8,1,1,1
49176,9,2,1,1,1,2,13,1,1,1
49177,5,1,1,3,2,2,20,1,1,1
49178,9,1,1,4,6,1,10,1,1,1
49179,7,3,1,2,2,3,14,2,1,3
49180,2,3,2,2,2,3,9,2,2,2
49181,11,1,1,2,1,3,1,1,1,1
49182,5,1,1,3,3,2,8,1,1,1
49183,5,2,1,3,4,2,3,1,1,1
49184,10,2,1,5,2,3,4,1,1,1
49185,12,1,1,6,1,2,1,1,1,1
49186,5,2,1,3,4,2,3,1,1,1
49187,4,1,1,2,3,2,16,1,1,1
49188,2,1,1,2,6,1,7,1,1,1
49189,9,1,1,4,2,2,6,1,1,1
49190,5,1,1,3,3,2,8,1,1,1
49191,4,3,2,2,2,3,9,2,1,2
49192,2,1,1,2,6,1,17,1,1,1
49193,2,1,1,2,6,1,10,1,1,1
49194,2,3,2,2,5,3,19,3,2,2
49195,4,2,1,1,3,2,11,2,1,1
49196,5,1,1,3,2,2,20,1,1,1
49197,5,1,1,3,2,2,20,1,1,1
49198,10,2,1,5,5,3,4,1,1,1
49199,2,3,1,2,3,2,14,2,1,3
49200,5,1,1,3,5,2,8,1,1,1
49201,5,1,1,3,2,2,20,1,1,1
49202,9,1,1,4,6,1,17,1,1,1
49203,1,1,1,4,2,2,20,1,1,1
49204,5,1,1,3,2,2,20,1,1,1
49205,4,3,2,2,2,3,9,2,1,2
49206,9,1,1,4,6,1,7,1,1,1
49207,9,1,1,4,6,1,7,1,1,1
49208,9,1,1,4,6,1,7,1,1,1
49209,2,1,1,2,6,1,10,1,1,1
49210,2,1,1,2,6,1,7,1,1,1
49211,2,1,1,2,6,1,7,1,1,1
49212,5,2,1,3,4,2,3,1,1,1
49213,7,3,2,4,3,3,5,3,2,3
49214,5,1,1,3,2,2,20,1,1,1
49215,10,3,2,2,2,3,9,2,1,2
49216,10,2,1,5,5,3,4,1,1,1
49217,2,1,1,2,6,1,10,1,1,1
49218,2,1,1,2,6,1,7,1,1,1
49219,10,2,1,2,3,2,18,1,1,3
49220,8,3,2,2,5,3,19,3,2,2
49221,7,2,1,1,3,2,11,2,1,1
49222,5,1,1,3,3,2,8,1,1,1
49223,5,1,1,3,2,2,20,1,1,1
49224,10,2,1,2,2,3,12,2,1,2
49225,6,1,1,4,2,2,20,1,1,1
49226,4,2,1,1,3,2,11,2,1,1
49227,5,1,1,3,2,2,20,1,1,1
49228,9,2,1,1,1,2,13,1,1,1
49229,2,3,1,2,3,2,14,2,1,3
49230,5,1,1,3,2,2,20,1,1,1
49231,2,1,1,2,6,1,7,1,1,1
49232,9,1,1,4,6,1,17,1,1,1
49233,12,1,1,4,3,2,18,1,1,3
49234,5,1,1,3,2,2,20,1,1,1
49235,8,3,2,2,5,3,19,3,2,2
49236,2,1,1,2,2,1,15,2,1,1
49237,7,2,1,1,3,2,11,2,1,1
49238,5,1,1,3,3,2,8,1,1,1
49239,12,1,1,4,2,2,20,1,1,1
49240,11,1,1,2,1,3,1,1,1,1
49241,8,1,1,4,2,2,20,1,1,1
49242,9,3,2,4,2,3,5,3,2,3
49243,5,1,1,3,3,2,8,1,1,1
49244,5,1,1,3,3,1,8,1,1,1
49245,7,3,1,2,2,3,14,2,1,3
49246,4,1,1,4,3,2,18,1,1,3
49247,7,1,1,2,2,1,15,2,1,1
49248,6,1,1,4,3,1,6,1,1,1
49249,2,1,1,2,6,1,17,1,1,1
49250,8,2,1,2,3,2,18,1,1,3
49251,10,2,1,4,4,2,3,1,1,1
49252,5,1,1,3,3,2,8,1,1,1
49253,5,1,1,3,3,2,8,1,1,1
49254,5,2,1,3,4,2,3,1,1,1
49255,5,1,1,3,3,2,8,1,1,1
49256,5,1,1,3,2,2,20,1,1,1
49257,2,1,1,2,6,1,7,1,1,1
49258,9,1,1,4,6,1,10,1,1,1
49259,5,1,1,3,5,2,8,1,1,1
49260,10,2,1,1,4,2,3,1,1,1
49261,10,2,1,2,3,2,18,1,1,3
49262,7,2,1,1,3,2,11,2,1,1
49263,10,1,1,4,5,3,4,1,1,1
49264,10,1,1,6,5,3,4,1,1,1
49265,9,2,1,1,4,2,3,1,1,1
49266,9,2,1,1,4,2,3,1,1,1
49267,7,1,1,2,2,1,15,2,1,1
49268,5,1,1,3,2,2,20,1,1,1
49269,5,1,1,3,2,2,20,1,1,1
49270,5,1,1,3,3,2,8,1,1,1
49271,1,2,1,2,3,2,18,1,1,3
49272,10,2,1,1,4,2,3,1,1,1
49273,10,2,1,5,2,3,4,1,1,1
49274,1,1,1,4,3,1,6,1,1,1
49275,5,1,1,3,3,1,8,1,1,1
49276,7,3,1,2,2,3,14,2,1,3
49277,10,1,1,2,3,2,16,1,1,1
49278,10,1,1,4,3,2,8,1,1,1
49279,5,1,1,3,3,2,8,1,1,1
49280,10,1,1,4,3,2,18,1,1,3
49281,5,1,1,3,3,2,8,1,1,1
49282,2,1,1,2,6,1,10,1,1,1
49283,2,1,1,2,6,1,7,1,1,1
49284,5,1,1,3,2,2,20,1,1,1
49285,10,2,1,2,3,2,18,1,1,3
49286,11,1,1,2,1,3,1,1,1,1
49287,5,1,1,3,3,2,8,1,1,1
49288,9,1,1,4,2,2,6,1,1,1
49289,5,1,1,3,2,2,20,1,1,1
49290,2,3,1,2,3,3,14,2,1,3
49291,9,3,2,4,2,3,5,3,2,3
49292,4,2,1,1,3,2,11,2,1,1
49293,8,1,1,4,2,2,20,1,1,1
49294,5,2,1,3,4,2,3,1,1,1
49295,3,1,1,4,3,2,6,1,1,1
49296,2,1,1,2,6,1,10,1,1,1
49297,10,2,1,2,2,3,12,2,1,2
49298,7,2,1,1,3,2,11,2,1,1
49299,10,1,1,2,3,2,16,1,1,1
49300,9,3,2,4,2,3,5,3,2,3
49301,4,2,1,2,3,2,18,1,1,3
49302,9,2,1,1,4,2,3,1,1,1
49303,5,1,1,3,3,2,8,1,1,1
49304,9,1,1,4,6,1,17,1,1,1
49305,5,1,1,3,3,2,8,1,1,1
49306,5,1,1,3,3,2,8,1,1,1
49307,4,1,1,4,5,3,4,1,1,1
49308,5,1,1,3,5,2,8,1,1,1
49309,4,1,1,2,3,2,16,1,1,1
49310,6,3,2,4,3,3,2,3,2,3
49311,5,1,1,3,3,1,8,1,1,1
49312,5,1,1,3,2,2,20,1,1,1
49313,5,1,1,3,3,2,8,1,1,1
49314,5,1,1,3,2,2,20,1,1,1
49315,10,1,1,4,2,2,20,1,1,1
49316,9,1,1,4,6,1,10,1,1,1
49317,8,3,2,2,5,3,19,3,2,2
49318,7,1,1,2,2,1,15,2,1,1
49319,1,1,1,4,3,2,18,1,1,3
49320,7,2,1,1,3,2,11,2,1,1
49321,1,2,1,1,3,1,11,2,1,1
49322,8,1,1,4,3,2,18,1,1,3
49323,1,1,1,4,5,3,4,1,1,1
49324,9,1,1,4,2,2,6,1,1,1
49325,7,1,1,2,2,1,15,2,1,1
49326,5,1,1,3,2,2,20,1,1,1
49327,2,1,1,2,6,1,7,1,1,1
49328,4,1,1,6,1,2,1,1,1,1
49329,10,2,1,1,3,2,11,2,1,1
49330,5,1,1,3,2,2,20,1,1,1
49331,5,1,1,3,2,2,20,1,1,1
49332,2,1,1,2,6,1,17,1,1,1
49333,7,2,1,1,3,2,11,2,1,1
49334,8,2,1,1,3,2,11,2,1,1
49335,5,2,1,3,4,2,3,1,1,1
49336,4,1,1,2,3,2,16,1,1,1
49337,5,1,1,3,2,2,20,1,1,1
49338,9,2,1,1,4,1,3,1,1,1
49339,5,1,1,3,2,2,20,1,1,1
49340,2,1,1,2,6,1,17,1,1,1
49341,5,1,1,3,2,2,20,1,1,1
49342,10,2,1,5,5,3,4,1,1,1
49343,9,3,2,4,2,3,5,3,2,3
49344,3,3,2,2,2,3,9,2,1,2
49345,10,3,2,4,3,3,2,3,2,3
49346,7,2,1,1,3,2,11,2,1,1
49347,2,1,1,2,6,1,17,1,1,1
49348,2,1,1,2,3,2,18,1,1,3
49349,8,2,1,1,3,2,11,2,1,1
49350,9,1,1,4,6,1,17,1,1,1
49351,11,1,1,2,1,2,1,1,1,1
49352,9,2,1,1,4,1,3,1,1,1
49353,7,3,2,4,3,3,5,3,2,3
49354,5,1,1,3,3,2,8,1,1,1
49355,9,1,1,4,6,1,7,1,1,1
49356,8,2,1,1,3,2,11,2,1,1
49357,12,2,1,1,3,2,11,2,1,1
49358,6,3,2,2,2,3,9,2,1,2
49359,11,1,1,2,1,3,1,1,1,1
49360,9,1,1,4,2,2,6,1,1,1
49361,1,1,1,4,3,2,6,1,1,1
49362,2,1,1,2,6,1,10,1,1,1
49363,3,1,1,4,3,2,8,1,1,1
49364,5,1,1,3,3,2,8,1,1,1
49365,5,1,1,3,2,2,20,1,1,1
49366,6,1,1,2,3,2,16,1,1,1
49367,5,1,1,3,3,2,8,1,1,1
49368,5,1,1,3,3,2,8,1,1,1
49369,10,1,1,6,1,2,1,1,1,1
49370,3,1,1,2,3,2,16,1,1,1
49371,12,2,1,2,3,2,18,1,1,3
49372,11,1,1,2,1,3,1,1,1,1
49373,5,2,1,3,4,2,3,1,1,1
49374,5,1,1,3,5,2,8,1,1,1
49375,10,2,1,2,3,2,18,1,1,3
49376,2,1,1,2,6,1,17,1,1,1
49377,8,2,1,4,4,2,3,1,1,1
49378,6,2,1,1,3,1,11,2,1,1
49379,9,2,1,1,4,1,3,1,1,1
49380,7,1,1,2,2,1,15,2,1,1
49381,3,2,1,1,3,2,11,2,1,1
49382,4,1,1,2,3,2,16,1,1,1
49383,7,3,1,2,2,3,12,2,1,2
49384,6,1,1,4,3,2,8,1,1,1
49385,2,1,1,2,6,1,7,1,1,1
49386,2,1,1,2,6,1,7,1,1,1
49387,5,1,1,3,3,2,8,1,1,1
49388,5,1,1,3,2,2,20,1,1,1
49389,5,2,1,3,4,2,3,1,1,1
49390,5,1,1,3,5,2,8,1,1,1
49391,2,1,1,2,6,1,7,1,1,1
49392,8,2,1,1,3,2,11,2,1,1
49393,5,2,1,3,4,2,3,1,1,1
49394,5,2,1,3,4,2,3,1,1,1
49395,8,3,2,2,5,3,19,3,2,2
49396,5,1,1,3,2,2,20,1,1,1
49397,2,1,1,2,6,1,10,1,1,1
49398,10,1,1,4,3,2,8,1,1,1
49399,2,1,1,2,6,1,7,1,1,1
49400,10,2,1,5,5,2,4,1,1,1
49401,9,1,1,4,2,2,6,1,1,1
49402,5,1,1,3,2,2,20,1,1,1
49403,2,3,1,2,3,2,14,2,1,3
49404,10,2,1,5,5,3,4,1,1,1
49405,10,2,1,2,2,3,12,2,1,2
49406,2,1,1,2,6,1,7,1,1,1
49407,11,1,1,2,1,3,1,1,1,1
49408,5,1,1,3,3,2,8,1,1,1
49409,5,1,1,3,5,2,8,1,1,1
49410,3,2,1,2,3,2,18,1,1,3
49411,5,1,1,3,2,2,20,1,1,1
49412,12,3,2,2,2,3,9,2,1,2
49413,2,3,2,2,5,3,19,3,2,2
49414,5,1,1,3,3,2,8,1,1,1
49415,1,2,1,4,4,2,3,1,1,1
